Date,Year,Month,Origin_Country,Destination_Country,Product_Category,Trade_Volume_USD,Trade_Weight_KG
2020-05-06,2020,5,Germany,USA,Electronics,14758.47,1049.48
2020-05-06,2020,5,India,Spain,Machinery,13733.64,878.43
2020-05-07,2020,5,Russia,France,Machinery,13872.52,944.76
2020-05-07,2020,5,France,Russia,Apparel,11480.35,1312.39
2020-05-07,2020,5,Italy,UK,Machinery,12963.3,735.81
2020-05-07,2020,5,Italy,UK,Pharmaceuticals,13961.72,2112.74
2020-05-08,2020,5,Italy,France,Machinery,13111.99,938.34
2020-05-08,2020,5,Australia,Japan,Apparel,11118.64,643.53
2020-05-09,2020,5,Japan,China,Iron & Steel,13413.0,1448.92
2020-05-09,2020,5,Germany,Brazil,Electronics,15948.88,1318.25
2020-05-09,2020,5,South Korea,France,Plastics,12347.6,1027.92
2020-05-09,2020,5,Australia,China,Agriculture,12726.38,680.71
2020-05-09,2020,5,USA,India,Mineral Fuels,16691.17,960.25
2020-05-10,2020,5,UK,Mexico,Automotive,15969.12,1166.44
2020-05-10,2020,5,UK,Spain,Electronics,15826.81,2767.53
2020-05-10,2020,5,UK,Brazil,Apparel,11281.27,1173.04
2020-05-10,2020,5,Spain,Australia,Plastics,10542.87,548.97
2020-05-10,2020,5,South Korea,Germany,Iron & Steel,13153.57,888.45
2020-05-11,2020,5,Australia,France,Mineral Fuels,16643.58,2288.06
2020-05-11,2020,5,Japan,India,Pharmaceuticals,13343.13,737.55
2020-05-12,2020,5,USA,Italy,Machinery,13927.55,1983.77
2020-05-12,2020,5,Japan,India,Iron & Steel,12273.95,1580.39
2020-05-13,2020,5,India,Australia,Iron & Steel,13440.58,787.42
2020-05-13,2020,5,India,Brazil,Iron & Steel,12865.48,1475.36
2020-05-14,2020,5,USA,Mexico,Plastics,12988.22,990.97
2020-05-14,2020,5,China,Russia,Pharmaceuticals,12895.94,706.01
2020-05-14,2020,5,Canada,India,Automotive,16472.61,1199.6
2020-05-14,2020,5,South Korea,Japan,Apparel,11403.17,928.75
2020-05-15,2020,5,Germany,India,Mineral Fuels,17943.09,2267.0
2020-05-15,2020,5,South Korea,Italy,Iron & Steel,12743.78,706.27
2020-05-17,2020,5,South Korea,Canada,Pharmaceuticals,12586.56,710.83
2020-05-17,2020,5,Spain,Germany,Machinery,14106.29,991.18
2020-05-17,2020,5,China,USA,Machinery,13878.31,884.17
2020-05-17,2020,5,Australia,Russia,Electronics,14619.32,2294.31
2020-05-17,2020,5,UK,Germany,Agriculture,11841.14,951.66
2020-05-18,2020,5,France,Australia,Machinery,12987.43,1314.31
2020-05-18,2020,5,China,India,Mineral Fuels,17196.21,1383.71
2020-05-18,2020,5,Mexico,UK,Apparel,11170.94,903.8
2020-05-18,2020,5,UK,Spain,Electronics,15293.08,1108.33
2020-05-18,2020,5,USA,Australia,Mineral Fuels,16516.71,965.61
2020-05-19,2020,5,Australia,France,Agriculture,11774.42,1025.94
2020-05-19,2020,5,Mexico,Spain,Machinery,13688.68,1105.95
2020-05-19,2020,5,Canada,Germany,Apparel,11987.56,1270.53
2020-05-20,2020,5,Italy,Russia,Mineral Fuels,16920.92,1351.38
2020-05-20,2020,5,Japan,India,Plastics,12832.74,1114.56
2020-05-20,2020,5,France,Italy,Pharmaceuticals,12735.69,890.83
2020-05-20,2020,5,France,UK,Mineral Fuels,16852.53,1584.97
2020-05-20,2020,5,Spain,Mexico,Machinery,15094.9,1083.74
2020-05-20,2020,5,Germany,South Korea,Plastics,12037.9,1221.48
2020-05-21,2020,5,Canada,Russia,Electronics,15103.84,1008.05
2020-05-21,2020,5,Germany,Russia,Iron & Steel,11256.1,2178.08
2020-05-21,2020,5,France,Australia,Agriculture,12086.59,1300.05
2020-05-21,2020,5,Germany,USA,Automotive,15675.12,1079.59
2020-05-21,2020,5,Australia,Spain,Automotive,15826.79,2053.63
2020-05-22,2020,5,Brazil,Russia,Automotive,15446.83,2758.8
2020-05-22,2020,5,Japan,Germany,Iron & Steel,12850.59,1147.26
2020-05-22,2020,5,Brazil,Russia,Plastics,12440.82,655.74
2020-05-22,2020,5,Germany,South Korea,Pharmaceuticals,13574.22,2240.57
2020-05-23,2020,5,Germany,India,Plastics,11547.84,612.47
2020-05-25,2020,5,Russia,France,Apparel,11608.23,607.93
2020-05-25,2020,5,South Korea,UK,Plastics,12426.22,1601.58
2020-05-25,2020,5,South Korea,Brazil,Machinery,14532.59,1282.46
2020-05-25,2020,5,Australia,Mexico,Automotive,14979.13,1036.45
2020-05-25,2020,5,Japan,India,Automotive,16040.64,2251.47
2020-05-25,2020,5,China,Italy,Agriculture,11620.15,933.35
2020-05-26,2020,5,Italy,Mexico,Iron & Steel,12095.75,822.93
2020-05-26,2020,5,Brazil,China,Pharmaceuticals,13317.59,848.07
2020-05-27,2020,5,France,Japan,Apparel,11563.19,741.38
2020-05-28,2020,5,South Korea,Canada,Pharmaceuticals,12799.39,1204.54
2020-05-28,2020,5,France,Australia,Machinery,13871.83,1461.22
2020-05-29,2020,5,China,Russia,Machinery,13225.69,839.25
2020-05-29,2020,5,Brazil,UK,Pharmaceuticals,12964.2,867.97
2020-05-29,2020,5,France,Spain,Apparel,11244.99,611.02
2020-05-29,2020,5,Germany,Australia,Agriculture,12107.36,1612.0
2020-05-29,2020,5,Russia,China,Agriculture,11557.38,792.18
2020-05-30,2020,5,Italy,Mexico,Mineral Fuels,17249.0,918.15
2020-05-30,2020,5,Australia,Spain,Pharmaceuticals,12805.04,1051.28
2020-05-30,2020,5,Mexico,Germany,Pharmaceuticals,13348.19,1501.44
2020-05-30,2020,5,Spain,Italy,Agriculture,11317.19,656.86
2020-05-30,2020,5,USA,Italy,Pharmaceuticals,13135.75,662.21
2020-05-31,2020,5,USA,France,Iron & Steel,12859.88,825.28
2020-05-31,2020,5,Mexico,UK,Pharmaceuticals,12373.8,1158.31
2020-05-31,2020,5,Spain,USA,Mineral Fuels,16901.54,1445.6
2020-05-31,2020,5,India,Australia,Electronics,14936.23,2017.13
2020-05-31,2020,5,Japan,France,Machinery,14618.05,803.12
2020-05-31,2020,5,Italy,Germany,Automotive,15247.64,1555.27
2020-05-31,2020,5,France,USA,Plastics,12550.41,751.1
2020-05-31,2020,5,South Korea,Italy,Agriculture,12220.01,1007.5
2020-06-01,2020,6,Russia,Italy,Iron & Steel,12736.32,1133.0
2020-06-01,2020,6,Italy,Germany,Plastics,11635.2,1085.18
2020-06-01,2020,6,Canada,Japan,Pharmaceuticals,12953.18,1569.25
2020-06-02,2020,6,Canada,Brazil,Agriculture,11439.98,817.82
2020-06-02,2020,6,India,Italy,Electronics,13958.95,2219.18
2020-06-02,2020,6,Australia,China,Apparel,11586.67,609.39
2020-06-02,2020,6,Australia,Italy,Electronics,14055.23,915.04
2020-06-02,2020,6,Spain,France,Plastics,12220.24,931.78
2020-06-02,2020,6,Spain,Italy,Plastics,11647.64,1646.51
2020-06-02,2020,6,Spain,Brazil,Plastics,12191.72,1448.01
2020-06-03,2020,6,China,Brazil,Pharmaceuticals,13255.6,1120.95
2020-06-03,2020,6,UK,Japan,Electronics,14257.55,1190.23
2020-06-03,2020,6,Brazil,South Korea,Pharmaceuticals,12381.09,725.29
2020-06-03,2020,6,France,Italy,Automotive,16358.77,1102.08
2020-06-03,2020,6,China,Brazil,Pharmaceuticals,12604.55,777.97
2020-06-04,2020,6,China,Germany,Automotive,16486.28,1803.92
2020-06-04,2020,6,Australia,Japan,Machinery,13866.18,1469.76
2020-06-05,2020,6,India,USA,Automotive,16399.97,857.26
2020-06-06,2020,6,Brazil,South Korea,Agriculture,11062.41,892.92
2020-06-06,2020,6,Canada,Japan,Apparel,10951.32,748.5
2020-06-06,2020,6,France,India,Pharmaceuticals,12840.08,1281.69
2020-06-06,2020,6,UK,South Korea,Automotive,15791.05,1129.39
2020-06-06,2020,6,South Korea,Germany,Agriculture,12827.7,1390.02
2020-06-07,2020,6,Mexico,USA,Apparel,11281.81,589.13
2020-06-07,2020,6,South Korea,Germany,Iron & Steel,12384.53,834.2
2020-06-08,2020,6,UK,Russia,Apparel,10792.37,643.71
2020-06-08,2020,6,Australia,France,Mineral Fuels,17498.82,1326.8
2020-06-08,2020,6,Canada,India,Pharmaceuticals,13175.32,1582.31
2020-06-08,2020,6,Italy,Russia,Apparel,11801.55,1284.5
2020-06-08,2020,6,Spain,Brazil,Machinery,13560.09,774.32
2020-06-09,2020,6,France,Italy,Pharmaceuticals,12134.4,719.32
2020-06-09,2020,6,Germany,UK,Apparel,12086.72,608.04
2020-06-10,2020,6,Russia,Mexico,Electronics,14615.01,2126.92
2020-06-10,2020,6,Spain,China,Mineral Fuels,17370.41,1569.38
2020-06-10,2020,6,France,South Korea,Iron & Steel,12904.03,1171.74
2020-06-10,2020,6,Australia,China,Plastics,12342.75,1048.14
2020-06-10,2020,6,Brazil,Australia,Iron & Steel,12928.2,2044.92
2020-06-10,2020,6,Canada,UK,Machinery,13025.22,1093.77
2020-06-10,2020,6,China,Canada,Machinery,13735.33,804.08
2020-06-10,2020,6,Canada,USA,Agriculture,11103.45,561.43
2020-06-10,2020,6,India,China,Plastics,11661.22,631.65
2020-06-10,2020,6,USA,China,Mineral Fuels,17305.84,2150.78
2020-06-10,2020,6,Mexico,Germany,Iron & Steel,12929.23,1463.35
2020-06-11,2020,6,France,India,Apparel,11877.15,957.83
2020-06-12,2020,6,Germany,South Korea,Machinery,14501.77,863.52
2020-06-12,2020,6,Brazil,UK,Mineral Fuels,16990.37,1563.36
2020-06-13,2020,6,USA,UK,Pharmaceuticals,13271.65,1529.12
2020-06-13,2020,6,China,Spain,Agriculture,12286.56,1587.58
2020-06-13,2020,6,USA,Canada,Apparel,11493.88,858.69
2020-06-13,2020,6,Mexico,Canada,Iron & Steel,12519.0,1756.58
2020-06-14,2020,6,India,Australia,Machinery,14478.92,852.24
2020-06-14,2020,6,France,Brazil,Plastics,12029.61,603.31
2020-06-14,2020,6,Spain,Italy,Iron & Steel,12977.65,1117.71
2020-06-14,2020,6,Germany,India,Machinery,14815.93,1903.47
2020-06-15,2020,6,Germany,China,Mineral Fuels,17887.66,1310.67
2020-06-15,2020,6,China,France,Agriculture,12064.05,1062.28
2020-06-15,2020,6,France,Canada,Mineral Fuels,16908.4,2682.61
2020-06-16,2020,6,Germany,India,Mineral Fuels,17670.74,2287.83
2020-06-16,2020,6,China,Spain,Apparel,11597.92,976.36
2020-06-16,2020,6,Canada,India,Mineral Fuels,17226.19,893.05
2020-06-16,2020,6,China,USA,Iron & Steel,12616.02,848.49
2020-06-16,2020,6,China,India,Plastics,10529.81,995.31
2020-06-16,2020,6,France,Spain,Automotive,15737.18,821.55
2020-06-17,2020,6,China,Mexico,Electronics,14371.07,957.47
2020-06-17,2020,6,USA,India,Pharmaceuticals,13079.03,679.45
2020-06-17,2020,6,Australia,Brazil,Machinery,14017.36,1429.51
2020-06-18,2020,6,Japan,India,Machinery,14020.46,1158.13
2020-06-18,2020,6,Canada,USA,Mineral Fuels,16024.45,1737.68
2020-06-18,2020,6,India,Japan,Automotive,15561.61,1381.04
2020-06-20,2020,6,USA,South Korea,Electronics,14547.13,1139.17
2020-06-20,2020,6,Italy,India,Mineral Fuels,17048.84,1049.49
2020-06-20,2020,6,Japan,China,Automotive,15727.54,1029.38
2020-06-21,2020,6,Japan,Brazil,Automotive,15865.73,1747.83
2020-06-21,2020,6,China,UK,Mineral Fuels,16909.25,2713.07
2020-06-21,2020,6,South Korea,Germany,Apparel,11648.62,1925.95
2020-06-22,2020,6,Italy,China,Pharmaceuticals,13652.17,1261.36
2020-06-22,2020,6,Australia,Germany,Apparel,11617.81,895.82
2020-06-22,2020,6,Canada,India,Apparel,12044.38,614.78
2020-06-22,2020,6,Mexico,Germany,Pharmaceuticals,13450.2,2250.19
2020-06-22,2020,6,Italy,Canada,Plastics,12284.05,2346.75
2020-06-22,2020,6,Spain,Italy,Iron & Steel,12022.44,989.26
2020-06-23,2020,6,Australia,Canada,Iron & Steel,12450.41,654.61
2020-06-23,2020,6,Spain,Russia,Automotive,16183.68,1264.72
2020-06-23,2020,6,Japan,France,Plastics,11547.97,620.58
2020-06-24,2020,6,India,Japan,Plastics,12107.05,1952.56
2020-06-24,2020,6,Mexico,Canada,Machinery,14144.58,1256.16
2020-06-24,2020,6,USA,Australia,Mineral Fuels,17252.74,2010.46
2020-06-24,2020,6,Canada,USA,Agriculture,12227.95,1087.38
2020-06-24,2020,6,Russia,India,Pharmaceuticals,13976.63,766.81
2020-06-24,2020,6,UK,Italy,Agriculture,12540.03,764.49
2020-06-25,2020,6,Mexico,China,Agriculture,12231.24,828.14
2020-06-25,2020,6,Spain,India,Pharmaceuticals,12514.94,648.46
2020-06-25,2020,6,Japan,USA,Mineral Fuels,17292.21,880.94
2020-06-26,2020,6,China,Italy,Iron & Steel,11883.74,787.28
2020-06-26,2020,6,Spain,China,Iron & Steel,11490.76,1306.92
2020-06-26,2020,6,Canada,Brazil,Automotive,16532.74,2069.47
2020-06-27,2020,6,Canada,Italy,Agriculture,12733.27,1062.93
2020-06-27,2020,6,Italy,China,Mineral Fuels,16768.29,913.72
2020-06-27,2020,6,South Korea,UK,Electronics,14560.87,1028.58
2020-06-27,2020,6,USA,Mexico,Pharmaceuticals,12401.61,918.45
2020-06-28,2020,6,Canada,South Korea,Mineral Fuels,16163.55,892.42
2020-06-28,2020,6,Japan,Russia,Apparel,11677.81,791.79
2020-06-28,2020,6,UK,Russia,Iron & Steel,11734.77,666.95
2020-06-29,2020,6,Mexico,India,Agriculture,11782.26,600.31
2020-06-29,2020,6,Germany,Brazil,Apparel,11371.86,618.1
2020-06-29,2020,6,South Korea,China,Agriculture,12498.13,2383.31
2020-06-30,2020,6,India,France,Electronics,15145.45,2274.2
2020-07-01,2020,7,UK,Spain,Mineral Fuels,17317.98,2390.4
2020-07-01,2020,7,Italy,UK,Electronics,14581.54,2652.83
2020-07-01,2020,7,South Korea,Japan,Agriculture,11900.9,846.99
2020-07-01,2020,7,Canada,France,Apparel,11256.15,925.48
2020-07-02,2020,7,India,Canada,Iron & Steel,12856.36,806.99
2020-07-02,2020,7,Japan,Italy,Apparel,11834.17,1451.82
2020-07-03,2020,7,South Korea,Russia,Iron & Steel,12419.93,962.47
2020-07-03,2020,7,India,UK,Apparel,11495.08,633.05
2020-07-03,2020,7,UK,USA,Agriculture,12379.58,1546.56
2020-07-03,2020,7,UK,Spain,Automotive,15518.12,2797.24
2020-07-03,2020,7,Japan,India,Automotive,16179.74,984.59
2020-07-03,2020,7,Germany,Italy,Pharmaceuticals,12530.33,1591.11
2020-07-04,2020,7,Germany,USA,Mineral Fuels,16625.32,2626.35
2020-07-04,2020,7,Australia,Japan,Electronics,14406.2,1594.07
2020-07-04,2020,7,Italy,Mexico,Pharmaceuticals,12660.68,1115.86
2020-07-05,2020,7,France,UK,Plastics,11886.76,700.76
2020-07-05,2020,7,Germany,Canada,Automotive,15468.85,2012.29
2020-07-05,2020,7,Australia,Brazil,Iron & Steel,12823.0,1878.68
2020-07-05,2020,7,China,Brazil,Pharmaceuticals,13595.85,877.42
2020-07-05,2020,7,Italy,Japan,Automotive,15664.19,1446.7
2020-07-05,2020,7,USA,Germany,Agriculture,12478.35,1439.05
2020-07-05,2020,7,Brazil,Italy,Electronics,14767.1,2495.4
2020-07-06,2020,7,Brazil,Japan,Machinery,13708.46,921.92
2020-07-06,2020,7,Russia,France,Iron & Steel,12165.93,2257.7
2020-07-06,2020,7,France,Japan,Mineral Fuels,17111.62,2253.19
2020-07-06,2020,7,Japan,Italy,Mineral Fuels,17487.66,1745.75
2020-07-06,2020,7,Germany,USA,Pharmaceuticals,12758.41,1646.86
2020-07-07,2020,7,Japan,Russia,Plastics,11805.83,786.52
2020-07-08,2020,7,USA,UK,Iron & Steel,12125.76,1432.03
2020-07-08,2020,7,UK,China,Automotive,16334.33,3250.01
2020-07-08,2020,7,Spain,Italy,Agriculture,12085.68,1301.09
2020-07-09,2020,7,South Korea,China,Pharmaceuticals,13540.99,1938.1
2020-07-09,2020,7,Italy,Australia,Pharmaceuticals,13597.38,1101.12
2020-07-09,2020,7,UK,Russia,Apparel,11301.4,1473.75
2020-07-09,2020,7,UK,China,Mineral Fuels,17218.66,1528.87
2020-07-09,2020,7,Brazil,India,Pharmaceuticals,13182.48,1619.17
2020-07-09,2020,7,South Korea,Australia,Pharmaceuticals,13456.79,2039.28
2020-07-09,2020,7,Canada,USA,Apparel,12002.96,901.69
2020-07-09,2020,7,India,Mexico,Electronics,15316.47,938.61
2020-07-09,2020,7,Spain,China,Plastics,11354.72,868.44
2020-07-10,2020,7,South Korea,Canada,Iron & Steel,12542.66,1351.75
2020-07-10,2020,7,UK,Italy,Iron & Steel,13197.84,670.68
2020-07-10,2020,7,France,South Korea,Iron & Steel,12253.5,1121.98
2020-07-10,2020,7,UK,Russia,Apparel,11218.86,1671.87
2020-07-10,2020,7,Japan,Canada,Pharmaceuticals,13276.52,849.78
2020-07-10,2020,7,Spain,UK,Machinery,13635.96,2153.96
2020-07-10,2020,7,Spain,Canada,Electronics,16135.35,3218.93
2020-07-12,2020,7,France,China,Plastics,11757.88,652.83
2020-07-12,2020,7,Germany,South Korea,Agriculture,11059.08,556.17
2020-07-12,2020,7,Spain,USA,Plastics,12230.14,1582.81
2020-07-13,2020,7,Australia,Russia,Apparel,11271.45,1773.18
2020-07-13,2020,7,Spain,Australia,Agriculture,11440.23,594.31
2020-07-13,2020,7,Australia,Russia,Iron & Steel,13031.33,1535.11
2020-07-14,2020,7,Russia,UK,Machinery,13568.06,1002.22
2020-07-14,2020,7,India,Spain,Mineral Fuels,17681.28,2114.2
2020-07-14,2020,7,China,Italy,Pharmaceuticals,12651.61,1543.21
2020-07-14,2020,7,China,UK,Plastics,13062.39,1336.35
2020-07-14,2020,7,Canada,Russia,Machinery,14034.68,1364.56
2020-07-15,2020,7,Mexico,Spain,Iron & Steel,13474.17,1160.75
2020-07-16,2020,7,Italy,India,Pharmaceuticals,13746.34,1099.93
2020-07-16,2020,7,Germany,USA,Pharmaceuticals,12855.73,828.99
2020-07-17,2020,7,Mexico,Italy,Mineral Fuels,17286.03,1131.25
2020-07-17,2020,7,South Korea,Japan,Agriculture,12633.46,1658.35
2020-07-17,2020,7,USA,Brazil,Automotive,15849.45,2734.56
2020-07-17,2020,7,China,Spain,Agriculture,12153.7,749.51
2020-07-17,2020,7,USA,India,Pharmaceuticals,12467.44,1346.16
2020-07-17,2020,7,Russia,Mexico,Iron & Steel,11985.31,2260.39
2020-07-17,2020,7,Brazil,USA,Agriculture,11517.9,809.54
2020-07-18,2020,7,China,Brazil,Mineral Fuels,16517.73,1615.67
2020-07-18,2020,7,Germany,USA,Pharmaceuticals,12601.93,1846.61
2020-07-18,2020,7,Spain,Brazil,Plastics,12068.27,778.36
2020-07-19,2020,7,South Korea,Brazil,Agriculture,12475.77,1734.72
2020-07-19,2020,7,Italy,Russia,Automotive,15924.11,1567.6
2020-07-20,2020,7,France,Germany,Automotive,15284.93,858.07
2020-07-20,2020,7,Italy,Japan,Apparel,10971.72,1246.59
2020-07-20,2020,7,Canada,Mexico,Automotive,16316.89,1705.15
2020-07-20,2020,7,France,USA,Agriculture,11406.5,804.77
2020-07-20,2020,7,France,Japan,Mineral Fuels,17353.04,3010.12
2020-07-21,2020,7,Japan,South Korea,Pharmaceuticals,13562.06,2072.5
2020-07-21,2020,7,USA,UK,Machinery,13838.66,885.02
2020-07-22,2020,7,Brazil,Australia,Pharmaceuticals,12594.5,686.2
2020-07-22,2020,7,Russia,Italy,Plastics,11955.13,1202.82
2020-07-22,2020,7,USA,Italy,Iron & Steel,13036.25,789.75
2020-07-22,2020,7,Italy,USA,Plastics,11755.58,774.98
2020-07-23,2020,7,Japan,Germany,Apparel,11387.68,2263.37
2020-07-23,2020,7,Japan,India,Plastics,12012.26,2255.6
2020-07-23,2020,7,India,Germany,Apparel,10923.25,580.43
2020-07-24,2020,7,Russia,Germany,Automotive,16470.39,982.9
2020-07-24,2020,7,Spain,Mexico,Pharmaceuticals,13600.04,1382.0
2020-07-24,2020,7,Japan,Germany,Apparel,11924.22,781.12
2020-07-24,2020,7,Canada,Italy,Apparel,12103.25,716.55
2020-07-24,2020,7,China,India,Electronics,15563.89,1304.69
2020-07-24,2020,7,Canada,Italy,Pharmaceuticals,13053.72,1297.47
2020-07-24,2020,7,Germany,Italy,Pharmaceuticals,12935.09,990.21
2020-07-24,2020,7,Canada,China,Agriculture,12072.53,644.61
2020-07-25,2020,7,Brazil,Japan,Apparel,11350.08,1364.06
2020-07-25,2020,7,China,France,Pharmaceuticals,12677.44,694.62
2020-07-25,2020,7,USA,UK,Electronics,15928.32,1151.5
2020-07-25,2020,7,Germany,Italy,Apparel,10187.59,720.22
2020-07-25,2020,7,France,USA,Iron & Steel,13141.91,1121.6
2020-07-26,2020,7,Spain,UK,Electronics,15335.46,1691.83
2020-07-26,2020,7,South Korea,China,Electronics,14955.82,1806.4
2020-07-26,2020,7,Japan,Mexico,Mineral Fuels,16799.1,1144.67
2020-07-26,2020,7,UK,Australia,Plastics,11895.77,1410.53
2020-07-27,2020,7,China,USA,Pharmaceuticals,12962.78,739.71
2020-07-27,2020,7,Spain,Germany,Machinery,13490.15,843.55
2020-07-27,2020,7,USA,Spain,Apparel,11626.28,1932.45
2020-07-28,2020,7,Mexico,India,Machinery,14863.11,999.52
2020-07-28,2020,7,Canada,Brazil,Iron & Steel,12869.23,851.5
2020-07-28,2020,7,Brazil,UK,Machinery,14383.72,729.77
2020-07-28,2020,7,Australia,India,Iron & Steel,12419.82,1672.05
2020-07-28,2020,7,South Korea,Russia,Mineral Fuels,16609.9,949.47
2020-07-28,2020,7,USA,Italy,Electronics,14929.81,897.79
2020-07-29,2020,7,Brazil,Japan,Plastics,12487.6,1382.61
2020-07-29,2020,7,Mexico,USA,Automotive,16139.54,1534.16
2020-07-29,2020,7,India,UK,Machinery,14392.3,742.39
2020-07-29,2020,7,Germany,UK,Electronics,14985.37,807.64
2020-07-29,2020,7,India,Australia,Machinery,13776.78,738.47
2020-07-29,2020,7,Spain,Mexico,Electronics,15252.02,1190.66
2020-07-29,2020,7,Australia,Canada,Mineral Fuels,16967.96,2824.52
2020-07-30,2020,7,China,USA,Electronics,14232.48,996.03
2020-07-30,2020,7,Mexico,USA,Electronics,15153.81,2422.86
2020-07-30,2020,7,Italy,France,Apparel,12306.11,924.41
2020-07-31,2020,7,Italy,South Korea,Apparel,11307.16,1548.64
2020-07-31,2020,7,Australia,Canada,Electronics,15437.19,2138.56
2020-07-31,2020,7,UK,Spain,Plastics,11634.18,1289.13
2020-07-31,2020,7,Italy,South Korea,Machinery,13632.7,898.38
2020-07-31,2020,7,Japan,South Korea,Agriculture,11765.41,1353.33
2020-08-01,2020,8,Brazil,Spain,Agriculture,11581.97,1612.66
2020-08-02,2020,8,Japan,China,Machinery,13103.05,1177.48
2020-08-02,2020,8,South Korea,UK,Apparel,11865.98,625.81
2020-08-02,2020,8,Russia,South Korea,Electronics,14929.24,2346.26
2020-08-02,2020,8,France,Italy,Plastics,12574.38,885.02
2020-08-04,2020,8,Russia,South Korea,Automotive,16014.16,942.36
2020-08-04,2020,8,China,Brazil,Machinery,13870.23,1132.97
2020-08-04,2020,8,Spain,Germany,Iron & Steel,12693.69,980.28
2020-08-04,2020,8,India,Canada,Apparel,11751.39,617.8
2020-08-04,2020,8,UK,Russia,Iron & Steel,12816.66,658.34
2020-08-05,2020,8,Mexico,Brazil,Plastics,11157.67,642.26
2020-08-05,2020,8,Spain,UK,Plastics,12308.5,1098.88
2020-08-05,2020,8,Canada,South Korea,Machinery,14948.4,2336.47
2020-08-06,2020,8,UK,South Korea,Iron & Steel,12249.3,1655.77
2020-08-06,2020,8,Brazil,Canada,Agriculture,12327.18,663.08
2020-08-06,2020,8,South Korea,Mexico,Iron & Steel,12978.35,2167.81
2020-08-07,2020,8,Spain,France,Electronics,15849.98,1054.47
2020-08-07,2020,8,UK,France,Electronics,15618.91,944.01
2020-08-07,2020,8,Canada,USA,Apparel,11145.28,1139.77
2020-08-07,2020,8,UK,Russia,Iron & Steel,12506.25,816.49
2020-08-08,2020,8,Spain,Mexico,Automotive,16034.67,2148.39
2020-08-09,2020,8,Australia,India,Iron & Steel,12090.9,1599.43
2020-08-09,2020,8,Germany,Mexico,Iron & Steel,12588.22,756.61
2020-08-09,2020,8,Russia,Japan,Plastics,12574.64,1221.94
2020-08-09,2020,8,Russia,Brazil,Iron & Steel,12918.88,935.99
2020-08-09,2020,8,Mexico,USA,Apparel,11278.36,657.4
2020-08-09,2020,8,Russia,Germany,Plastics,11242.4,833.86
2020-08-09,2020,8,Brazil,Russia,Iron & Steel,12899.0,1026.46
2020-08-09,2020,8,India,Italy,Agriculture,13046.6,918.72
2020-08-10,2020,8,UK,France,Agriculture,11756.44,687.89
2020-08-11,2020,8,South Korea,Japan,Plastics,11225.52,573.17
2020-08-11,2020,8,India,France,Plastics,11973.44,828.37
2020-08-11,2020,8,Spain,Brazil,Agriculture,11282.07,1942.71
2020-08-11,2020,8,Australia,France,Iron & Steel,12966.3,808.63
2020-08-11,2020,8,Brazil,France,Automotive,15211.5,1780.44
2020-08-11,2020,8,Mexico,UK,Agriculture,11685.06,1161.62
2020-08-12,2020,8,Brazil,UK,Electronics,14540.29,1755.59
2020-08-12,2020,8,Australia,Spain,Automotive,17181.94,3095.31
